cell_name,K,head,seed,forget_class,identity,epoch,n_centre_classes,n_present_classes,delta_centred_production,delta_centred_weight_only,delta_centred_centre_only,interaction_residual,delta_uncentred_production,nc3_centred_forget,nc3_centred_forget_epoch0,nc3_uncentred_forget,nc3_uncentred_forget_epoch0,forget_weight_angle_deg,forget_weight_norm_ratio,retain_centre_angle_deg,retain_centre_norm_ratio,centred_forget_weight_angle_deg,centred_forget_weight_norm_ratio
faces_arcface_seed0_random_label_clfonly_fc29,250,arcface,0,29,00142,1,249,250,-0.001438032236528164,-0.0014932316761328002,3.7555940126332565e-05,1.764349947830368e-05,-0.03744509944941865,0.9841937742280764,0.9856318064646046,-0.922647424768976,-0.8852023253195573,5.0457005349998765,1.0013985496949553,0.027976455118293345,1.0000395351827287,1.6742113870432023,0.6719738976850568
faces_arcface_seed0_random_label_clfonly_fc29,250,arcface,0,29,00142,2,249,250,-0.0010827720484620773,-0.0009809932141577882,-6.709017077122237e-05,-3.4688663533066766e-05,-0.04333278627060255,0.9845490344161425,0.9856318064646046,-0.9285351115901599,-0.8852023253195573,5.938216830228579,1.001060175991294,0.027976455118293345,0.9998280835538568,2.26952002605636,0.6137674296741925
faces_arcface_seed0_random_label_clfonly_fc29,250,arcface,0,29,00142,3,249,250,-0.0008019330442927686,-0.0004898493839511353,-0.0002118674231508244,-0.00010021623719080885,-0.04692758994109114,0.9848298734203118,0.9856318064646046,-0.9321299152606485,-0.8852023253195573,6.500562129265416,1.000688762042072,0.03956468264845247,0.9995283777493752,2.739240096781726,0.5770164040446489
faces_arcface_seed0_random_label_clfonly_fc60,250,arcface,0,60,00284,1,249,250,0.005550975564555749,0.005557013632901064,-2.5661366217955006e-05,1.962329787263961e-05,-0.032316191924718685,0.9790246161389329,0.9734736405743771,-0.9226601375918435,-0.8903439456671248,4.406200378490322,1.0008534767466624,0.0,1.000056456172144,3.783720791858984,0.7072473469219839
faces_arcface_seed0_random_label_clfonly_fc60,250,arcface,0,60,00284,2,249,250,0.00579433214900027,0.0056865681041582405,9.651103652297266e-05,1.1253008319056512e-05,-0.03852449845359107,0.9792679727233774,0.9734736405743771,-0.9288684441207159,-0.8903439456671248,5.348116676684448,1.00051904054906,0.019782341029446364,0.9998537068237702,4.7030295844211665,0.6441081291064642
faces_arcface_seed0_random_label_clfonly_fc60,250,arcface,0,60,00284,3,249,250,0.005764458675244333,0.005486566794815739,0.0002872030116691793,-9.311131240585802e-06,-0.042217445969482625,0.9792380992496215,0.9734736405743771,-0.9325613916366075,-0.8903439456671248,5.927313516703724,1.0001487244415164,0.027976455118293345,0.9995529432876468,5.321523399128738,0.6050004049682968
faces_arcface_seed0_random_label_clfonly_fc95,250,arcface,0,95,00524,1,249,250,-0.0012635520867978478,-0.001050744041736662,-0.00014696916040923824,-6.583888465194754e-05,-0.03560066258851047,0.8373641731215806,0.8386277252083785,-0.9243642582689844,-0.8887635956804739,4.858937096409773,1.0012218522217502,0.027976455118293345,1.0000400958851654,1.4319016302077874,0.6837121894400615
faces_arcface_seed0_random_label_clfonly_fc95,250,arcface,0,95,00524,2,249,250,-0.005341318869186762,-0.0056876111093803194,0.00022140248032542775,0.00012488975986812978,-0.04149273388219943,0.8332864063391917,0.8386277252083785,-0.9302563295626733,-0.8887635956804739,5.761909372960899,1.0008845754865339,0.03956468264845247,0.9998352484718483,1.8386663054780028,0.6247723818444125
faces_arcface_seed0_random_label_clfonly_fc95,250,arcface,0,95,00524,3,249,250,-0.008837362265827986,-0.010120409702733868,0.0007593859545496073,0.0005236614823562746,-0.04510381700256749,0.8297903629425505,0.8386277252083785,-0.9338674126830414,-0.8887635956804739,6.33363522383888,1.0005136170596274,0.03956468264845247,0.9995376653241265,2.174928840085942,0.5872457817198712
faces_ce_seed0_random_label_clfonly_fc0,250,ce,0,0,00001,1,249,250,-0.12073482115478162,-0.12002880695394158,-0.0002918161413490994,-0.00041419805949094446,-0.2596047542604506,0.7067645877023677,0.8274994088571493,0.32761903248486746,0.587223786745318,16.876820031988995,0.8550812161902135,6.583353559166785,0.9764488180219787,16.867018349830985,0.8550991482279656
faces_ce_seed0_random_label_clfonly_fc0,250,ce,0,0,00001,2,249,250,-0.13820865707026553,-0.13738322271393566,-0.00031991110022722147,-0.0005055232561026468,-0.2903081925547105,0.6892907517868838,0.8274994088571493,0.29691559419060753,0.587223786745318,18.73500661634675,0.8452643432221243,7.221946170717637,0.9745214373034569,18.724115807039475,0.8452789683003602
faces_ce_seed0_random_label_clfonly_fc0,250,ce,0,0,00001,3,249,250,-0.15302543279630543,-0.15209771157255148,-0.0003426297417287172,-0.0005850914820252351,-0.3154161264175396,0.6744739760608439,0.8274994088571493,0.2718076603277785,0.587223786745318,20.240650961484164,0.8379744777505147,7.731267099706263,0.9729919117993243,20.228920667513215,0.8379860218065993
faces_ce_seed0_random_label_clfonly_fc29,250,ce,0,29,00142,1,249,250,-0.09231389129384326,-0.09173307099184613,-0.0001965366345886288,-0.0003842836674085026,-0.24259172347079055,0.7637373875603113,0.8560512788541546,0.3853875835857172,0.6279793070565077,16.280175469869533,0.8456081330891312,6.884642837208542,0.9791109111098173,16.289102647587622,0.8454897288447433
faces_ce_seed0_random_label_clfonly_fc29,250,ce,0,29,00142,2,249,250,-0.11393077905408866,-0.11319025872769062,-0.0002257661020136359,-0.0005147542243844061,-0.28479839487911907,0.7421204998000659,0.8560512788541546,0.34318091217738866,0.6279793070565077,18.883265380603135,0.8300566819093069,7.8359650115243245,0.9769666188639287,18.89397284206971,0.8299282565850351
faces_ce_seed0_random_label_clfonly_fc29,250,ce,0,29,00142,3,249,250,-0.1312252498424371,-0.13035537963383692,-0.0002477053671525731,-0.0006221648414476144,-0.31658529047747674,0.7248260290117174,0.8560512788541546,0.311394016579031,0.6279793070565077,20.81623043087815,0.8198806962756914,8.523367811643077,0.9754630710712444,20.82829714973571,0.8197456492637215
faces_ce_seed0_random_label_clfonly_fc60,250,ce,0,60,00284,1,249,250,-0.10311634922198287,-0.10250298202959796,-0.00024169753427072393,-0.00037166965811419317,-0.2498782928014564,0.7201246030832651,0.823240952305248,0.3325606804397367,0.5824389732411931,16.241146882778796,0.8587250615929414,6.70288295370993,0.9827678635443122,16.252315929276232,0.85864178064646
faces_ce_seed0_random_label_clfonly_fc60,250,ce,0,60,00284,2,249,250,-0.12332176190900479,-0.12256874089094194,-0.00027354039725757673,-0.00047948062080527265,-0.2873069262789445,0.6999191903962432,0.823240952305248,0.2951320469622486,0.5824389732411931,18.515586859095304,0.8463227005795613,7.525795290200944,0.9812035326951483,18.528551902151673,0.846236121269845
faces_ce_seed0_random_label_clfonly_fc60,250,ce,0,60,00284,3,249,250,-0.13743554004757863,-0.13658350082394333,-0.00029428982729817754,-0.0005577493963371261,-0.31257210712605793,0.6858054122576693,0.823240952305248,0.26986686611513516,0.5824389732411931,20.03651411060635,0.8388488082570159,8.064797822786034,0.9801699022744621,20.05066333755053,0.8387615817291231
faces_ce_seed0_random_label_clfonly_fc95,250,ce,0,95,00524,1,249,250,-0.10485505033914311,-0.104206905223728,-0.00022920846126250893,-0.00041893665415260184,-0.26886726080114426,0.6964165385474311,0.8012715888865742,0.3286964595990522,0.5975637204001965,17.548273842701022,0.8458435982904344,6.751772295772441,0.9770884962992343,17.545204055991515,0.8457629731528765
faces_ce_seed0_random_label_clfonly_fc95,250,ce,0,95,00524,2,249,250,-0.12874089108492393,-0.12792218059409755,-0.0002637083559473563,-0.0005550021348790235,-0.31408932458579103,0.6725306978016503,0.8012715888865742,0.2834743958144054,0.5975637204001965,20.28557658550346,0.8316017671420384,7.666133284551407,0.9745920458652605,20.28227647777634,0.8315049075521685
faces_ce_seed0_random_label_clfonly_fc95,250,ce,0,95,00524,3,249,250,-0.145215201007467,-0.1442781450798034,-0.00028625664007142504,-0.000650799287592152,-0.3435489614215941,0.6560563878791073,0.8012715888865742,0.2540147589786024,0.5975637204001965,22.051212632105912,0.8235316595231257,8.242930390273616,0.9730128385032897,22.04779214772418,0.8234242663888206
